Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2,Nivel_estres_1,Nivel_estres_2
2024-07-02,0,0.0,0.0,0.748,0.252,0.0,0.0,1.0,2.0,-0.4101690178593827,-0.6298676624482348,normal,normal
2024-07-02,1,0.0,0.0,0.269,0.731,0.0,0.0,1.0,1.0,-0.0589766751027677,-0.4266746892698683,normal,normal
2024-07-02,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5949299163451176,-0.2234817160915017,normal,normal
2024-07-02,3,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2202758721934886,-0.6501564053613701,normal,normal
2024-07-02,4,0.157,0.0,0.685,0.157,1.0,0.0,3.0,2.0,-0.3331414416639232,-0.920875619354142,normal,normal
2024-07-02,5,0.0,0.0,0.961,0.039,0.0,0.0,2.0,1.0,-0.5663359677699443,-0.6501564053613701,normal,normal
2024-07-02,6,0.0,0.036,0.846,0.118,0.0,1.0,2.0,1.0,-0.4826841221010745,0.5491194676961693,normal,normal
2024-07-02,7,0.957,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.3262686178656178,1.355231348334636,normal,normal
2024-07-02,8,0.302,0.0,0.108,0.59,1.0,0.0,2.0,1.0,0.1186486479232848,-0.4942009300842734,normal,normal
2024-07-02,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5949299163451176,-0.2234817160915017,normal,normal
2024-07-02,10,0.495,0.0,0.505,0.0,1.0,0.0,1.0,0.0,-0.1343447998718486,-0.0675262408144052,normal,normal
2024-07-02,11,0.725,0.0,0.157,0.118,2.0,0.0,1.0,1.0,0.1661794700603498,-0.1147637387156751,normal,normal
2024-07-02,12,0.393,0.0,0.292,0.315,2.0,0.0,3.0,1.0,0.0016978749923432,-0.5617271708986786,normal,normal
2024-07-02,13,0.354,0.0,0.607,0.039,3.0,0.0,4.0,1.0,-0.2369478238678489,-0.6292534117130839,normal,normal
2024-07-02,14,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,-0.1550230151886061,-0.4266746892698683,normal,normal
2024-07-02,15,0.42,0.079,0.157,0.344,1.0,1.0,1.0,2.0,0.1045476124621581,0.7253636858864011,normal,normal
2024-07-02,16,0.761,0.239,0.0,0.0,2.0,2.0,0.0,0.0,0.2839852709248063,2.710462696669272,normal,normal
2024-07-02,17,0.0,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0919387032738243,2.175070030023577,normal,normal
2024-07-02,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1198137044862476,1.1992758730575392,normal,normal
2024-07-02,19,0.0,0.003,0.8,0.197,0.0,1.0,2.0,1.0,-0.4483495862695689,0.5491194676961693,normal,normal
2024-07-02,20,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2202758721934886,-0.6501564053613701,normal,normal
2024-07-02,21,0.0,0.0,0.685,0.315,0.0,0.0,2.0,1.0,-0.363978793237949,-0.6501564053613701,normal,normal
2024-07-02,22,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2202758721934886,-0.6501564053613701,normal,normal
2024-07-02,23,0.0,0.0,0.567,0.433,0.0,0.0,1.0,1.0,-0.2774637693438351,-0.4266746892698683,normal,normal
2024-07-03,0,0.0,0.0,0.393,0.607,0.0,0.0,1.0,2.0,-0.1498907680084468,-0.6298676624482348,normal,normal
2024-07-03,1,0.0,0.0,0.505,0.495,0.0,0.0,1.0,1.0,-0.2320067228909956,-0.4266746892698683,normal,normal
2024-07-03,2,0.0,0.0,0.449,0.551,0.0,0.0,2.0,1.0,-0.1909487454497211,-0.6501564053613701,normal,normal
2024-07-03,3,0.0,0.0,0.974,0.026,0.0,0.0,1.0,1.0,-0.5758672839616688,-0.4266746892698683,normal,normal
2024-07-03,4,0.118,0.0,0.672,0.21,1.0,0.0,4.0,4.0,-0.3311664529729735,-1.5507432818023767,normal,normal
